牌号,C60,,,,,,,,,,,,,,,
欧标钢号,1.0601,,,,,,,,,,,,,,,
对应标准,EN 10083-2-2006 淬火和回火钢.第2部分:非合金钢交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Mo,更多,,,,,,,
最小值,0.57,-,0.6,-,-,-,-,-,Cr+Mo+Ni ≤0.63,,,,,,,
最大值,0.65,0.4,0.9,0.045,0.045,0.4,0.4,0.1,Cr+Mo+Ni ≤0.63,,,,,,,
牌号,46Cr2E,,,,,,,,,,,,,,,
旧牌号,C13,,,,,,,,,,,,,,,
对应标准,ISO 4954-1993 冷镦和冷挤压用钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,表面硬化型冷镦钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.42,-,0.5,-,-,0.4,,,,,,,,,,
最大值,0.5,0.4,0.8,0.035,0.035,0.6,,,,,,,,,,
牌号,E5515-N5,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Ni,,,,,,,,,,
最小值,-,-,-,-,-,2,,,,,,,,,,
最大值,0.12,0.6,1.25,0.03,0.03,2.75,,,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥550,≥460,≥17,,,,,,,,,,,,,,
牌号,SWRCH6A,,,,,,,,,,,,,,,
对应标准,JIS G 3507-1-2005 冷打或冷镦用碳钢线材,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,铝镇静钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Al,,,,,,,
最小值,-,-,-,-,-,-,-,-,0.02,,,,,,,
最大值,0.08,0.1,0.6,0.03,0.035,0.2,0.2,0.3,-,,,,,,,
牌号,ML06Al,,,,,,,,,,,,,,,
中国ISC,U40068,,,,,,,,,,,,,,,
对应标准,GB /T 6478-2015 冷镦和冷挤压用钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,铝镇静钢  铆螺钢,,,,,,,,,,,,,,,
说明,非热处理型冷镦和冷挤压用钢 该牌号钢材机械性能在本标准中未列入按供需双方协议。未规定时，供方报实测值，并在质量证书中注明。 1、本标准适用于公称直径为5mm~60mm的热轧盘条和公称直径为12mm~100mm的热轧圆钢。 2、钢材交货状态：一般以热轧状态交货。经供需双方协商，并在合同中注明，也可以退火状态交货。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Al a,,,,,,,,,,
最小值,-,-,0.3,-,-,0.02,,,,,,,,,,
最大值,0.08,0.1,0.6,0.035,0.035,-,,,,,,,,,,
牌号,SWRCH10K,,,,,,,,,,,,,,,
对应标准,JIS G 3507-1-2005 冷打或冷镦用碳钢线材,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,镇静钢,,,,,,,,,,,,,,,
说明,Cr含量不应该超过0.20%，此外，作为残留的元素Cu和Ni分别不应该超过0.30%和0.20%,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.08,0.1,0.3,-,-,,,,,,,,,,,
最大值,0.13,0.35,0.6,0.03,0.035,,,,,,,,,,,
牌号,Q420R,,,,,,,,,,,,,,,
对应标准,GB 713-2014 锅炉和压力容器用钢板,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C ①,Si,Mn,P,S,Cr,Ni,Cu,Mo,Ti,V,Nb,,,,
最小值,-,-,1.3,-,-,-,0.2,-,-,-,-,0.015,,,,
最大值,0.2,0.55,1.7,0.02,0.01,0.3,0.5,0.3,0.08,0.03,0.1,0.05,,,,
牌号,L245R/BR,,,,,,,,,,,,,,,
旧牌号,S245,,,,,,,,,,,,,,,
对应标准,GB /T 14164-2013 石油天然气输送管用热轧宽钢带,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C ①②,Si,Mn ②,P,S,Cr,Ni,Cu,Mo,Ti,更多,,,,,
最小值,-,-,-,-,-,-,-,-,-,-,Nb+V≤0.06%,,,,,
最大值,0.24,0.4,1.2,0.025,0.015,0.3,0.3,0.5,0.15,0.04,Nb+V≤0.06%,,,,,
牌号,490,,,,,,,,,,,,,,,
中国ISC,U34902,,,,,,,,,,,,,,,
对应标准,GB /T 5312-2009 船舶用碳钢和碳锰钢无疑钢管,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,Mo,更多,,,,,,
最小值,-,-,0.8,-,-,-,-,-,-,Cr+Mo+Ni+Cu≤0.70,,,,,,
最大值,0.23,0.35,1.5,0.025,0.02,0.25,0.3,0.3,0.1,Cr+Mo+Ni+Cu≤0.70,,,,,,
牌号,ER50-2,,,,,,,,,,,,,,,
对应标准,GB /T 8110-2008 气体保护电弧焊用碳钢、低合金钢焊丝,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu ①,Mo,Ti,V,Zr,Al,,,
最小值,-,0.4,0.9,-,-,-,-,-,-,0.05,-,0.02,0.05,,,
最大值,0.07,0.7,1.4,0.025,0.025,0.15,0.15,0.5,0.15,0.15,0.03,0.12,0.15,,,
试样状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,冲击吸收能量KV2 J,,,,,,,,,,,,
焊态,≥500,≥420,≥22,V型缺口试样（-30℃）≥27,,,,,,,,,,,,
牌号,40Mn,,,,,,,,,,,,,,,
中国ISC,U21402,,,,,,,,,,,,,,,
对应标准,GB /T 699-1999 优质碳素结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,耐疲劳性,,,,,,,,,,,,,,,
说明,淬透性略高于40钢。调质处理后，强度.硬度.韧性比40钢稍高，冷变形塑性中等，可加工性好，焊接性低，具有过热敏感性和回火脆性，水淬易裂。 用于制造承受疲劳负荷的零件，如轴、曲轴、连杆、辊子，高应力下工作的螺钉、螺母等。 本标准适用于直径或厚度不大于250mm的优质碳素结构钢棒材，经供需双方协商，也可提供直径或厚度大于250mm的优质碳素结构钢棒材。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.37,0.17,0.7,-,-,-,-,-,,,,,,,,
最大值,0.44,0.37,1,0.035,0.035,0.25,0.3,0.25,,,,,,,,
直径（厚度） d mm,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,硬度 HBW,,,,,,,,,,,,
d=25（试样尺寸）,正火或淬火+回火≥590,正火或淬火+回火≥355,正火或淬火+回火≥17,未经热处理钢≤229,,,,,,,,,,,,
,,,,退火钢≤207,,,,,,,,,,,,
牌号,SD500,,,,,,,,,,,,,,,
对应标准,KS D 3504-2011 钢筋混凝土用钢筋,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,P,S,,,,,,,,,,,,,,
最小值,-,-,,,,,,,,,,,,,,
最大值,0.05,0.05,,,,,,,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥620,≥500,≥12,,,,,,,,,,,,,,
牌号,35,,,,,,,,,,,,,,,
中国ISC,U20352,,,,,,,,,,,,,,,
对应标准,GB /T 699-2015 优质碳素结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,冲击韧性  易切削性  焊接性,,,,,,,,,,,,,,,
标签,镇静钢,,,,,,,,,,,,,,,
说明,35号钢优质碳素结构钢有良好的塑性和适当的强度，冷塑性高，焊接性能尚可。冷态下课局部镦粗和拉丝。淬透性低，大多在正火状态和调质状态下使用。 用作热锻和热冲压的机械零件，冷拉和冷顶锻钢材，可承受较大载荷的零件，如曲轴、杠杆、连杆、钩环、轮圈等，以及各种标准、紧固件。 本标准适用于公称直径或厚度不大于250mm热轧和锻制优质碳素结构钢棒材，经供需双方协商，也可提供公称直径或厚度大于250mm热轧和锻制优质碳素结构钢棒材。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.32,0.17,0.5,-,-,-,-,-,,,,,,,,
最大值,0.39,0.37,0.8,0.035,0.035,0.25,0.3,0.25,,,,,,,,
直径（厚度） d mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,冲击吸收能量KV2 J,,,,,,,,,
d=25(试样尺寸),正火+淬火+回火,≥530,≥315,≥20,≥45,未经热处理钢≤197,KU2≥55,,,,,,,,,
牌号,E235,,,,,,,,,,,,,,,
欧标钢号,1.0308,,,,,,,,,,,,,,,
对应标准,EN 10296-1-2003 机械和一般工程用焊接圆钢管.技术交货条件.非合金和合金钢管,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,-,-,-,-,-,,,,,,,,,,,
最大值,0.17,0.35,1.2,0.045,0.045,,,,,,,,,,,
美国UNS,G10230,,,,,,,,,,,,,,,
ASTM  型号或牌号,1023,,,,,,,,,,,,,,,
对应标准,ASTM A29M UNS-2012 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,非硫处理碳素钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,更多,,,,,,,,,,,
最小值,0.2,0.3,-,-,①②③④⑤,,,,,,,,,,,
最大值,0.25,0.6,0.04,0.05,①②③④⑤,,,,,,,,,,,
牌号,E5028-N1,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Ni,Mo,V,,,,,,,,
最小值,-,-,0.6,-,-,0.3,-,-,,,,,,,,
最大值,0.12,0.9,1.6,0.03,0.03,1,0.35,0.05,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥490,≥390,≥20,,,,,,,,,,,,,,
牌号,Ck25,,,,,,,,,,,,,,,
德国W-Nr.,1.1158,,,,,,,,,,,,,,,
对应标准,DIN 17200-1987 调质钢材的供货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,高级优质非合金钢,,,,,,,,,,,,,,,
说明,本标准适用于： ——半成品，例如：初轧坯、扁钢坯、棒料坯。 ——热轧钢 ——热轧或锻造钢棒（圆钢、四方钢、六角钢、八角钢和扁钢） ——热轧宽钢带 ——热轧或冷轧钢板和钢带 ——自由锻锻件和模锻锻件,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.22,-,0.4,-,-,,,,,,,,,,,
最大值,0.29,0.4,0.7,0.035,0.03,,,,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,冲击吸收能量KV2 J,,,,,,,,,
钢材;所有尺寸,软化退火(G),,,,,≤156,,,,,,,,,,
钢材;d≤16,调质(V),550~700,≥370,≥19,≥45,,ISO-V≥45,,,,,,,,,
钢材;16<d≤40,调质(V),500~650,≥320,≥21,≥50,,≥45,,,,,,,,,
扁钢;d≤16,正火(N),420~570,≥260,,纵向≥25,,,,,,,,,,,
扁钢;16<d≤100,正火(N),420~570,≥240,,≥25,,,,,,,,,,,
扁钢;100<d≤160,正火(N),400~550,≥220,,≥23,,,,,,,,,,,
美国UNS,G11400,,,,,,,,,,,,,,,
ASTM  型号或牌号,1140,,,,,,,,,,,,,,,
对应标准,ASTM A29/A29M-2012 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,硫处理碳素钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,更多,,,,,,,,,,,
最小值,0.37,0.7,-,0.08,①②③,,,,,,,,,,,
最大值,0.44,1,0.04,0.13,①②③,,,,,,,,,,,
牌号,Q275A,,,,,,,,,,,,,,,
中国ISC,U12752,,,,,,,,,,,,,,,
其他名称,Q275AZ,,,,,,,,,,,,,,,
对应标准,GB /T 700-2006 碳素结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,焊接性,,,,,,,,,,,,,,,
标签,镇静钢  质量等级A  碳素结构钢,,,,,,,,,,,,,,,
说明,具有较高的强度、硬度，较好的耐磨性，一定的焊接性和可加工性，小型零件可以淬火强化，塑性和韧性较差。 用户举例： 用于制造强度要求较高的零件，如齿轮、轴、链轮、键、螺栓、螺母、农机用型钢、输送链和链节，以及钢结构用各种型钢、条钢、钢板等。 本标准适用于一般交货状态使用，通常用于焊接、铆接、栓接工程结构用热轧钢板、钢带、型钢和钢棒 ①牌号后缀字母：A、B、C、D表示质量等级 ②F--沸腾钢；Z--镇静钢；TZ--特殊镇静钢 在牌号组成表示中，Z与TZ符号可以省略不写,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,As,N,,,,,,
最小值,-,-,-,-,-,-,-,-,-,-,,,,,,
最大值,0.24,0.35,1.5,0.045,0.05,0.3,0.3,0.3,0.08,0.008,,,,,,
厚度（直径） t(d) mm,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,
≤16,410~540,≥275,≥22,,,,,,,,,,,,,
＞16～40,410~540,≥265,≥22,,,,,,,,,,,,,
＞40～60,410~540,≥255,≥21,,,,,,,,,,,,,
＞60～100,410~540,≥245,≥20,,,,,,,,,,,,,
＞100～150,410~540,≥225,≥18,,,,,,,,,,,,,
＞150～200,410~540,≥215,≥17,,,,,,,,,,,,,
牌号,St52-3,,,,,,,,,,,,,,,
其他名称,1.057,,,,,,,,,,,,,,,
旧牌号,1.0841,,,,,,,,,,,,,,,
对应标准,DIN 17100-1980 普通结构钢质量标准,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,特殊镇静结构钢,,,,,,,,,,,,,,,
说明,当产品厚度大于30mm时，碳含量最大0.22%,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,-,-,-,-,-,,,,,,,,,,,
最大值,0.2,0.55,1.6,0.04,0.04,,,,,,,,,,,
厚度 t mm,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,
t＜3,510~680,≥355,12~18,,,,,,,,,,,,,
3≤t≤16,490~630,≥355,20~22,,,,,,,,,,,,,
16＜t≤40,490~630,≥345,20~22,,,,,,,,,,,,,
40＜t≤63,490~630,≥335,19~21,,,,,,,,,,,,,
63＜t≤80,490~630,≥325,18~20,,,,,,,,,,,,,
80＜t≤100,490~630,≥315,18~20,,,,,,,,,,,,,
牌号,Ст2сп,,,,,,,,,,,,,,,
对应标准,GOST 380-2005 普通碳素钢牌号,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.09,0.15,0.25,-,-,,,,,,,,,,,
最大值,0.15,0.3,0.5,0.04,0.05,,,,,,,,,,,
牌号,060A67,,,,,,,,,,,,,,,
对应标准,BS 970-1-1983 英国标准规范机械和相关工程用锻钢 第一部分 碳钢，碳锰钢，合金钢和不锈钢的一般检验试验程序和具体要求,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,Cr,Ni,Mo,,,,,,,,,
最小值,0.65,0.5,-,0.025,-,-,-,,,,,,,,,
最大值,0.7,0.7,0.05,0.05,0.3,0.4,0.15,,,,,,,,,
牌号,20MnG,,,,,,,,,,,,,,,
中国ISC,U42203,,,,,,,,,,,,,,,
对应标准,GB /T 5310-2017 高压锅炉用无缝钢管,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,优质碳素结构钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr ①,Ni ①,Cu ①,Mo ①,V ①,,,,,,
最小值,0.17,0.17,0.7,-,-,-,-,-,-,-,,,,,,
最大值,0.23,0.37,1,0.025,0.015,0.25,0.25,0.2,0.15,0.08,,,,,,
牌号,ML35,,,,,,,,,,,,,,,
对应标准,GB /T 5953-1999 冷镦钢丝,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Cu,,,,,,,,,
最小值,0.32,-,-,-,-,-,-,,,,,,,,,
最大值,0.4,0.2,0.6,0.035,0.035,0.2,0.2,,,,,,,,,
牌号,QSt34-3,,,,,,,,,,,,,,,
德国W-Nr.,1.0213,,,,,,,,,,,,,,,
对应标准,DIN 1654-2-1989 冷镦和冷挤压钢 非热处理镇静碳钢的交货条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,镇静钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Al,,,,,,,,,,
最小值,0.05,-,0.2,-,-,0.02,,,,,,,,,,
最大值,0.1,0.1,0.4,0.04,0.04,-,,,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,冲击吸收能量KV2 J,,,,,,,,,,
热轧棒材,未经处理及去皮（U+SH）,≤420,-,-,≥60,-,,,,,,,,,,
,正火,310~420,≥180,≥30,-,≥27,,,,,,,,,,
牌号,1018,,,,,,,,,,,,,,,
美国UNS,G10180,,,,,,,,,,,,,,,
对应标准,ASTM A510/A510M-2013 碳钢及合金钢盘条和粗圆钢丝通用要求,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,"1018是美国材料,他的含锰量比较高,和国内的16Mn或者15Mn,20Mn化学组成类似,和20号钢和Q235的含碳差不多,但是含锰量就差很多了.10代表碳锰钢 18代表碳含量. 1018钢材高锰低碳渗透钢,该牌号线材可用于螺钉、螺栓、螺柱等紧固件材料. 注：硅含量：≤0.1%；0.07～0.15%；0.1～0.2%；0.15～0.35%；0.2～0.4%或0.3～0.6",,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.15,0.6,-,-,,,,,,,,,,,,
最大值,0.2,0.9,0.04,0.035,,,,,,,,,,,,
牌号,T8,,,,,,,,,,,,,,,
中国ISC,T00080,,,,,,,,,,,,,,,
对应标准,GB /T 1299-2014 工模具钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,刃具模具用非合金钢,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,
T8,最小值,0.75,-,-,-,-,-,-,-,,,,,,,
T8,最大值,0.84,0.35,0.4,0.03,0.03,0.25,0.25,0.25,,,,,,,
美国UNS,G10440,,,,,,,,,,,,,,,
ASTM  型号或牌号,M1044,,,,,,,,,,,,,,,
对应标准,ASTM A29M UNS-2012 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,M系列碳素钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.4,0.25,-,-,,,,,,,,,,,,
最大值,0.5,0.6,0.04,0.05,,,,,,,,,,,,
牌号,C50M2,,,,,,,,,,,,,,,
对应标准,ISO 683-18-1996 热处理钢、合金钢和易切削钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,直接淬火钢  优质非合金结构钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.47,0.1,0.6,-,0.02,,,,,,,,,,,
最大值,0.55,0.4,0.9,0.035,0.04,,,,,,,,,,,
牌号,C67,,,,,,,,,,,,,,,
德国W-Nr.,1.0603,,,,,,,,,,,,,,,
对应标准,DIN 17222-1979 弹簧用冷轧带钢; 交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,优质钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.65,0.15,0.6,-,-,,,,,,,,,,,
最大值,0.72,0.35,0.9,0.045,0.045,,,,,,,,,,,
厚度 t mm,热处理或状态,抗拉强度σb Mpa,延伸率δ %,硬度 HBW,,,,,,,,,,,,
t≤3*,冷轧+软化退火（G）,≤640,≥12,HV**≤190,,,,,,,,,,,,
t≤2.5****,冷轧+淬火+回火（H+A）,***1230~1770,,365~525,,,,,,,,,,,,
t≤2.5,淬火,,,≥680,,,,,,,,,,,,
牌号,E235,,,,,,,,,,,,,,,
欧标钢号,1.0308,,,,,,,,,,,,,,,
对应标准,EN 10297-1-2003 机械和通用无缝钢管 交货技术条件 第1部分:非合金和合金钢管,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,-,-,-,-,-,,,,,,,,,,,
最大值,0.17,0.35,1.2,0.03,0.035,,,,,,,,,,,
牌号,E5028,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Mo,V,,,,,,,
最小值,-,-,-,-,-,-,-,-,-,,,,,,,
最大值,0.15,0.9,1.6,0.035,0.035,0.2,0.3,0.3,0.08,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥490,≥400,≥20,,,,,,,,,,,,,,
牌号,E5728-NCC1,,,,,,,,,,,,,,,
对应标准,GB /T 5117-2012 非合金钢及细晶粒钢焊条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,熔敷金属,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,-,-,0.5,-,-,0.45,0.4,0.3,,,,,,,,
最大值,0.12,0.8,1.3,0.03,0.03,0.7,0.8,0.75,,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,,
≥570,≥490,≥16,,,,,,,,,,,,,,
牌号,8,,,,,,,,,,,,,,,
中国ISC,U20082,,,,,,,,,,,,,,,
对应标准,GB /T 699-1999 优质碳素结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,低温韧性,,,,,,,,,,,,,,,
标签,优质碳素结构钢,,,,,,,,,,,,,,,
说明,极软低碳钢，强度、硬度很低，塑性，韧性极好，冷加工性好，淬透性、淬硬性极差，时效敏感性比08F稍弱，不宜切削加工，退火后导磁性好。 宜轧制成薄板、薄带、冷变形材，冷拉、冷冲压、焊接件，表面硬化件。 本标准适用于直径或厚度不大于250mm的优质碳素结构钢棒材，经供需双方协商，也可提供直径或厚度大于250mm的优质碳素结构钢棒材。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,,,,,,,,
最小值,0.05,0.17,0.35,-,-,-,-,-,,,,,,,,
最大值,0.11,0.37,0.65,0.035,0.035,0.1,0.3,0.25,,,,,,,,
直径（厚度） d mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,,,,,,,,,,
d=25(试样尺寸),正火,≥325,≥195,≥33,≥60,未经热处理≤131,,,,,,,,,,
牌号,Y08,,,,,,,,,,,,,,,
中国ISC,U71082,,,,,,,,,,,,,,,
对应标准,GB /T 8731-2008 易切削结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,易切削性,,,,,,,,,,,,,,,
标签,含硫非合金易切削钢,,,,,,,,,,,,,,,
说明,本标准适用于机械切削加工用条钢、盘条、钢丝、钢板及钢带等钢材，其化学成分同样适用于锭、坯及其制品,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,-,-,0.75,0.04,0.26,,,,,,,,,,,
最大值,0.09,0.15,1.05,0.09,0.35,,,,,,,,,,,
直径 d mm,抗拉强度σb Mpa,延伸率δ %,硬度 HBW,,,,,,,,,,,,,
d=20（试样直径）,热轧状态交货360~570,热轧状态交货≥25,热轧状态交货≤163,,,,,,,,,,,,,
d=8~20（钢材尺寸）,冷拉状态交货480~810,冷拉状态交货≥7,冷拉状态交货140~217,,,,,,,,,,,,,
d>20~30（钢材尺寸）,460~710,≥7,140~217,,,,,,,,,,,,,
d>30（钢材尺寸）,360~710,≥7,140~217,,,,,,,,,,,,,
牌号,C17C,,,,,,,,,,,,,,,
欧标钢号,1.0434,,,,,,,,,,,,,,,
对应标准,EN 10263-2-2001 冷镦和冷挤压用钢棒、杆和丝.第2部分:冷加工后不热处的钢的交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,非热处理钢,,,,,,,,,,,,,,,
说明,EN10263 标准的本部分适用于用于冷镦和冷挤压，对最终零件无需进行后续热处理的，直径不大 于 100mm 的圆形非合金钢或合金钢钢棒、盘条和钢丝,,,,,,,,,,,,,,,
成分,C,Si ①,Mn,P,S,Al ②,,,,,,,,,,
最小值,0.15,-,0.65,-,-,0.02,,,,,,,,,,
最大值,0.19,0.1,0.85,0.025,0.025,0.06,,,,,,,,,,
直径 d mm,抗拉强度σb Mpa,断面收缩率ψ %,,,,,,,,,,,,,,
5＜d≤100 (+U 或 +U+PE),≤520,≥58,,,,,,,,,,,,,,
5＜d≤100 (+AC 或 AC+PE),≤440,≥65,,,,,,,,,,,,,,
5＜d≤10 (+U+C),≤610,≥56,,,,,,,,,,,,,,
10＜d≤40 (+U+C),≤600,≥56,,,,,,,,,,,,,,
2＜d≤5 (+U+C+AC),≤430,≥67,,,,,,,,,,,,,,
5＜d≤40 (+U+C+AC),≤420,≥67,,,,,,,,,,,,,,
2＜d≤5 (+U+C+AC+LC),≤470,≥63,,,,,,,,,,,,,,
5＜d≤40 (+U+C+AC+LC),≤460,≥63,,,,,,,,,,,,,,
5＜d≤10 (+AC+C),≤530,≥60,,,,,,,,,,,,,,
10＜d≤40 (+AC+C),≤520,≥60,,,,,,,,,,,,,,
牌号,DH500,,,,,,,,,,,,,,,
对应标准,GB 712-2011 船舶及海洋工程用结构钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,超高强度结构钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,N,,,,,,,,,,
最小值,-,-,-,-,-,-,,,,,,,,,,
最大值,0.2,0.55,1.7,0.025,0.025,0.02,,,,,,,,,,
牌号,08кп,,,,,,,,,,,,,,,
对应标准,GOST 1050-1988 表面光洁的优质碳素结构钢棒料规格,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,焊接性  渗碳性,,,,,,,,,,,,,,,
标签,优质碳素结构钢  沸腾钢,,,,,,,,,,,,,,,
说明,相当于我国的08F钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,Ni,Cu,As,,,,,,,
最小值,0.05,-,0.25,-,-,-,-,-,-,,,,,,,
